"time","usage"
1486305046,2461964
1486305346,2461964
1486305647,2461964
1486306006,2461964
1486306307,2461964
1486306607,2461964
1486306907,2461964
1486307207,2461964
1486307567,2461964
1486307927,2461964
1486308227,2461964
1486308586,2461964
1486308886,2461964
1486309186,2461964
1486309487,2461964
1486309787,2461964
1486310146,2461964
1486310446,2461964
1486310746,2461964
1486311046,2461964
1486311346,2461964
1486311646,2461964
1486311947,2461964
1486312306,2461964
1486312606,2461964
1486312907,2461964
1486313207,2461964
1486313567,2461964
1486313867,2461964
1486314227,2461964
1486314527,2461964
1486314887,2461964
1486315187,2461964
1486315487,2461964
1486315787,2461964
1486316087,2461964
1486316387,2461964
1486316687,2461964
1486316987,2461964
1486317346,2461964
1486317647,2461964
1486317947,2461964
